card_id	review_th	delta_t	rating	i	r_history	t_history	y	p
7998.0	37342.0	12.0	4.0	7.0	4,4,4,4,1,4	0,3,9,46,304,3	1.0	0.7289389967918396
8290.0	37343.0	13.0	4.0	7.0	4,4,4,4,1,3	0,3,8,41,298,8	1.0	0.8348758220672607
9030.0	37344.0	7.0	3.0	10.0	4,2,1,3,1,1,1,1,4	0,3,4,5,6,176,25,1,5	1.0	0.8097993731498718
9036.0	37345.0	12.0	3.0	3.0	4,4	0,3	1.0	0.9263094663619995
7887.0	37346.0	13.0	1.0	7.0	4,4,4,4,1,3	0,3,9,44,306,8	0.0	0.8348759412765503
8574.0	37347.0	13.0	4.0	10.0	1,4,4,1,4,4,2,1,3	0,5,17,97,2,7,29,193,8	1.0	0.8349992036819458
7980.0	37348.0	13.0	4.0	7.0	4,4,4,4,1,3	0,3,10,47,297,8	1.0	0.8348760008811951
8748.0	37349.0	12.0	4.0	12.0	4,4,1,4,4,1,4,4,4,1,4	0,6,36,2,7,59,2,8,27,199,3	1.0	0.729106605052948
8238.0	37350.0	13.0	4.0	7.0	4,4,4,4,1,3	0,3,10,43,297,8	1.0	0.8348760008811951
8731.0	37351.0	13.0	4.0	6.0	4,4,4,1,3	0,8,37,297,8	1.0	0.8348759412765503
7842.0	37352.0	13.0	4.0	7.0	3,4,4,4,1,3	0,5,12,50,298,8	1.0	0.8348762392997742
7975.0	37353.0	12.0	4.0	7.0	4,4,4,4,1,4	0,4,15,49,295,3	1.0	0.7289393544197083
8236.0	37354.0	7.0	1.0	14.0	1,1,1,1,4,4,1,4,4,4,1,1,3	0,5,2,2,2,8,36,2,7,58,238,2,5	0.0	0.8102961182594299
8657.0	37355.0	13.0	1.0	11.0	4,4,1,4,1,4,4,4,1,3	0,5,18,18,76,2,6,18,204,8	0.0	0.8350487947463989
8621.0	37356.0	13.0	4.0	14.0	1,1,4,4,1,4,4,1,4,4,4,1,3	0,6,2,6,36,2,7,58,2,6,19,204,8	1.0	0.8361780047416687
8700.0	37357.0	38.0	4.0	10.0	4,1,1,4,4,1,4,4,2	0,5,2,4,28,83,3,9,194	1.0	0.8907966613769531
8647.0	37358.0	13.0	2.0	7.0	4,4,4,4,1,3	0,3,11,41,292,8	1.0	0.8348761200904846
8871.0	37359.0	13.0	4.0	10.0	4,4,4,1,4,4,2,1,3	0,4,12,51,2,8,27,193,8	1.0	0.8345733284950256
8207.0	37361.0	13.0	4.0	7.0	1,4,4,4,1,3	0,3,9,44,298,8	1.0	0.8345597386360168
8230.0	37362.0	7.0	4.0	10.0	4,4,2,1,4,4,1,4,2	0,4,15,28,9,66,238,2,5	1.0	0.8540793061256409
8971.0	37382.0	6.0	4.0	11.0	1,2,2,1,1,4,1,3,1,1	0,4,5,10,14,60,125,2,6,1	1.0	0.6359010338783264
8972.0	37383.0	7.0	2.0	8.0	1,2,3,2,1,3,1	0,5,8,80,125,2,6	1.0	0.6219027042388916
8946.0	37384.0	7.0	4.0	12.0	4,1,4,1,3,3,1,1,4,3,1	0,4,3,9,2,7,80,119,6,2,6	1.0	0.6249277591705322
8958.0	37385.0	6.0	2.0	13.0	4,3,1,2,4,2,1,1,1,3,1,2	0,4,5,2,3,11,80,125,1,1,6,1	1.0	0.6640633344650269
8933.0	37386.0	6.0	3.0	9.0	4,4,2,1,1,3,1,3	0,5,16,85,125,2,6,1	1.0	0.6636820435523987
8921.0	37387.0	15.0	1.0	8.0	4,4,4,2,1,2,4	0,3,7,24,74,119,6	0.0	0.9318666458129883
8881.0	37389.0	6.0	3.0	18.0	4,2,1,1,1,4,1,2,2,3,3,3,1,1,3,1,3	0,4,5,2,3,2,5,2,4,5,6,14,185,2,1,5,1	1.0	0.6651105880737305
8980.0	37390.0	7.0	4.0	9.0	1,4,1,1,1,1,3,2	0,3,16,14,185,2,1,5	1.0	0.8229151964187622
8907.0	37391.0	6.0	4.0	13.0	4,4,1,4,1,1,4,3,1,3,1,3	0,4,12,2,6,1,4,20,185,2,6,1	1.0	0.6646085381507874
8883.0	37392.0	6.0	4.0	14.0	4,2,1,4,1,4,2,4,3,1,3,1,3	0,4,5,2,7,2,5,7,20,185,2,6,1	1.0	0.6641654372215271
8892.0	37393.0	7.0	4.0	10.0	4,4,2,1,2,1,1,3,2	0,5,15,17,14,185,1,1,6	1.0	0.8381243944168091
8898.0	37394.0	7.0	1.0	16.0	4,1,4,2,1,3,1,2,2,3,3,1,1,3,3	0,3,2,6,8,2,5,1,4,6,14,185,2,1,5	0.0	0.8231344223022461
8895.0	37395.0	7.0	2.0	8.0	1,4,2,1,2,3,2	0,5,15,31,185,2,6	1.0	0.9243519902229309
8982.0	37396.0	15.0	4.0	7.0	1,4,1,3,2,2	0,3,10,6,14,185	1.0	0.8907966613769531
8887.0	37397.0	7.0	4.0	8.0	4,4,4,1,2,3,2	0,3,11,38,185,2,6	1.0	0.9243519306182861
9013.0	37399.0	7.0	1.0	11.0	1,2,2,4,3,1,1,3,1,4	0,3,4,5,20,185,2,1,4,1	0.0	0.6533316373825073
9001.0	37400.0	6.0	4.0	10.0	1,2,2,4,3,1,3,1,1	0,3,5,5,20,185,2,6,1	1.0	0.6334913372993469
9016.0	37401.0	7.0	4.0	11.0	1,2,1,2,3,3,1,3,1,4	0,3,4,1,4,20,185,2,5,1	1.0	0.6534054279327393
8997.0	37402.0	6.0	1.0	10.0	1,2,1,3,1,3,1,3,3	0,5,8,20,185,2,5,1,1	0.0	0.673758864402771
8998.0	37403.0	8.0	2.0	9.0	1,1,4,3,3,1,3,3	0,3,2,8,20,185,2,5	1.0	0.8515117764472961
8989.0	37404.0	8.0	1.0	10.0	1,1,3,2,2,1,1,1,4	0,4,2,7,20,185,2,1,4	0.0	0.7834511995315552
8807.0	37409.0	8.0	4.0	15.0	4,1,4,1,1,4,4,1,1,3,4,2,1,3	0,6,1,18,9,2,6,40,18,2,5,14,216,8	1.0	0.8500782251358032
8398.0	37410.0	1.0	4.0	7.0	4,4,4,2,4,1	0,3,9,48,68,251	1.0	0.7448297739028931
8531.0	37411.0	1.0	4.0	11.0	1,4,1,4,1,4,1,4,4,1	0,3,9,2,5,2,7,18,76,251	1.0	0.7466696500778198
8332.0	37412.0	1.0	4.0	14.0	4,4,1,1,4,4,4,1,4,4,1,1,1	0,4,15,2,2,6,28,94,1,4,213,8,7	1.0	0.7465603947639465
8359.0	37413.0	1.0	4.0	13.0	1,4,1,1,4,1,1,4,4,4,1,1	0,3,10,2,3,8,3,2,23,76,244,7	1.0	0.7470059990882874
8428.0	37414.0	1.0	4.0	8.0	4,4,4,4,1,1,1	0,3,10,46,305,8,6	1.0	0.7442209124565125
8504.0	37415.0	1.0	4.0	14.0	1,1,4,4,1,4,4,1,4,4,1,1,1	0,3,2,6,17,1,18,76,2,8,226,9,6	1.0	0.7470259070396423
8523.0	37416.0	1.0	4.0	9.0	1,4,4,1,4,4,1,1	0,3,7,36,9,66,245,7	1.0	0.7450844049453735
8761.0	37417.0	1.0	4.0	7.0	4,1,4,4,4,1	0,4,2,22,76,251	1.0	0.7443471550941467
8320.0	37418.0	1.0	4.0	17.0	4,4,4,1,4,4,1,4,1,4,1,3,3,1,2,1	0,4,14,51,2,8,54,2,8,3,9,2,7,205,8,7	1.0	0.7471464276313782
8860.0	37419.0	1.0	1.0	9.0	1,1,4,4,4,1,1,1	0,5,3,8,51,239,6,6	0.0	0.7459421753883362
8835.0	37420.0	1.0	4.0	7.0	1,1,4,4,4,1	0,4,1,18,76,251	1.0	0.7449845671653748
8597.0	37421.0	1.0	1.0	15.0	1,1,4,1,4,1,4,1,4,4,2,1,1,1	0,3,2,6,5,28,9,66,2,5,16,214,8,7	0.0	0.7473000288009644
8672.0	37422.0	1.0	1.0	12.0	1,1,1,4,4,1,4,4,4,1,1	0,3,3,2,6,36,2,7,58,245,7	0.0	0.746560275554657
8671.0	37423.0	1.0	4.0	11.0	1,1,1,4,1,4,4,4,4,1	0,6,2,2,7,2,8,24,73,245	1.0	0.7466695308685303
8462.0	37424.0	1.0	4.0	10.0	4,4,4,1,4,4,4,1,1	0,3,10,44,2,7,58,245,7	1.0	0.74419766664505
8766.0	37425.0	1.0	1.0	8.0	4,4,1,4,4,1,1	0,3,25,9,66,245,7	0.0	0.74419766664505
8963.0	37426.0	1.0	1.0	6.0	4,4,1,1,1	0,5,217,8,7	0.0	0.7441981434822083
8758.0	37427.0	1.0	4.0	7.0	4,4,2,4,4,1	0,4,32,20,65,234	1.0	0.7448296546936035
7887.0	37432.0	1.0	3.0	8.0	4,4,4,4,1,3,1	0,3,9,44,306,8,13	1.0	0.7441950440406799
8248.0	37433.0	1.0	3.0	8.0	4,4,4,4,1,4,1	0,4,15,55,285,2,12	1.0	0.7438403964042664
8657.0	37434.0	1.0	1.0	12.0	4,4,1,4,1,4,4,4,1,3,1	0,5,18,18,76,2,6,18,204,8,13	0.0	0.7456972002983093
7971.0	37435.0	14.0	3.0	7.0	4,4,4,4,1,3	0,4,13,44,296,8	1.0	0.8323084712028503
8590.0	37436.0	1.0	2.0	14.0	1,4,1,4,4,1,4,1,4,4,2,1,1	0,5,14,2,22,76,2,6,2,7,196,31,7	1.0	0.746560275554657
8619.0	37437.0	14.0	1.0	9.0	4,4,1,4,4,2,1,3	0,3,11,3,25,82,224,8	0.0	0.831985592842102
8279.0	37438.0	14.0	2.0	7.0	4,4,4,4,1,3	0,4,13,40,294,8	1.0	0.8323084712028503
8288.0	37439.0	13.0	3.0	8.0	4,1,4,4,4,1,3	0,5,3,8,37,297,9	1.0	0.8480002880096436
8816.0	37441.0	1.0	3.0	16.0	4,4,1,1,4,4,1,4,1,4,4,3,1,3,1	0,7,27,2,2,6,56,2,6,3,7,20,193,8,13	1.0	0.7470955848693848
8921.0	37445.0	1.0	3.0	9.0	4,4,4,2,1,2,4,1	0,3,7,24,74,119,6,15	1.0	0.7444764375686646
8947.0	37446.0	8.0	3.0	11.0	4,4,1,2,2,2,1,1,3,3	0,4,14,2,5,6,74,125,2,6	1.0	0.8661920428276062
8965.0	37447.0	8.0	3.0	8.0	4,2,2,1,2,3,3	0,5,8,20,185,2,6	1.0	0.9241177439689636
8898.0	37448.0	1.0	3.0	17.0	4,1,4,2,1,3,1,2,2,3,3,1,1,3,3,1	0,3,2,6,8,2,5,1,4,6,14,185,2,1,5,7	1.0	0.7470557689666748
9013.0	37449.0	1.0	1.0	12.0	1,2,2,4,3,1,1,3,1,4,1	0,3,4,5,20,185,2,1,4,1,7	0.0	0.7459837198257446
8999.0	37450.0	9.0	3.0	10.0	1,1,4,2,3,1,1,3,4	0,4,2,7,20,185,2,1,4	1.0	0.7931408286094666
9007.0	37451.0	9.0	1.0	10.0	1,1,4,1,3,1,2,3,4	0,5,1,7,20,185,1,2,4	0.0	0.8350011110305786
8997.0	37452.0	1.0	3.0	11.0	1,2,1,3,1,3,1,3,3,1	0,5,8,20,185,2,5,1,1,6	1.0	0.7460343837738037
9005.0	37453.0	9.0	3.0	11.0	1,1,1,2,2,3,3,1,3,4	0,3,1,2,3,4,20,185,2,5	1.0	0.8493427634239197
9010.0	37454.0	9.0	3.0	12.0	1,2,1,2,3,3,1,1,1,3,4	0,3,4,1,4,20,185,1,1,1,4	1.0	0.7933967709541321
8743.0	37457.0	2.0	2.0	12.0	1,1,4,1,4,1,4,4,2,2,1	0,6,3,25,9,66,2,6,19,187,38	1.0	0.7142102718353271
8619.0	37458.0	1.0	3.0	10.0	4,4,1,4,4,2,1,3,1	0,3,11,3,25,82,224,8,14	1.0	0.7447907328605652
7903.0	37459.0	15.0	3.0	7.0	4,4,4,4,1,3	0,3,8,45,306,8	1.0	0.8298042416572571
8656.0	37460.0	2.0	3.0	13.0	4,4,4,1,4,1,1,4,4,2,1,1	0,5,18,94,2,8,3,2,6,192,31,7	1.0	0.7133143544197083
8211.0	37461.0	2.0	3.0	12.0	1,4,1,1,4,4,4,2,1,4,1	0,4,12,4,3,7,27,89,214,3,12	1.0	0.7136261463165283
8236.0	37462.0	2.0	4.0	15.0	1,1,1,1,4,4,1,4,4,4,1,1,3,1	0,5,2,2,2,8,36,2,7,58,238,2,5,7	1.0	0.7157486081123352
8633.0	37463.0	15.0	1.0	11.0	4,4,1,4,1,4,4,4,1,3	0,6,36,9,66,1,5,18,207,8	0.0	0.8300182819366455
7881.0	37464.0	2.0	4.0	9.0	4,4,4,4,1,1,1,1	0,4,14,49,302,3,5,7	1.0	0.712118923664093
8007.0	37465.0	2.0	4.0	11.0	4,4,1,4,1,4,4,1,4,1	0,5,19,2,23,9,66,238,2,12	1.0	0.7123091816902161
7898.0	37466.0	2.0	4.0	8.0	4,4,4,4,1,4,1	0,3,11,50,304,3,12	1.0	0.710405707359314
8204.0	37467.0	15.0	2.0	7.0	1,4,4,4,1,3	0,4,12,41,297,8	1.0	0.8294698596000671
7997.0	37468.0	15.0	4.0	7.0	4,4,4,4,1,3	0,3,11,45,297,8	1.0	0.829804539680481
8010.0	37469.0	2.0	4.0	8.0	4,4,4,4,1,3,1	0,4,13,42,296,8,13	1.0	0.7107059359550476
8209.0	37470.0	2.0	4.0	14.0	1,4,1,4,1,4,1,4,4,2,2,1,1	0,4,16,3,25,9,67,2,6,19,186,31,7	1.0	0.7142304182052612
7930.0	37471.0	15.0	4.0	9.0	4,4,1,4,4,4,1,3	0,4,13,2,7,35,298,8	1.0	0.8294782638549805
8745.0	37472.0	2.0	1.0	10.0	4,4,4,1,1,1,1,3,1	0,6,36,298,8,1,5,1,6	0.0	0.7134244441986084
8657.0	37473.0	1.0	1.0	13.0	4,4,1,4,1,4,4,4,1,3,1,1	0,5,18,18,76,2,6,18,204,8,13,1	0.0	0.7462267279624939
7838.0	37474.0	9.0	4.0	12.0	3,3,4,2,1,4,2,1,1,1,4	0,18,19,65,75,2,11,176,24,2,5	1.0	0.7992351651191711
8977.0	37478.0	9.0	3.0	9.0	1,2,2,3,3,1,3,3	0,3,5,5,20,185,2,6	1.0	0.8640720844268799
9013.0	37479.0	1.0	3.0	13.0	1,2,2,4,3,1,1,3,1,4,1,1	0,3,4,5,20,185,2,1,4,1,7,1	1.0	0.7468442320823669
8989.0	37480.0	2.0	1.0	11.0	1,1,3,2,2,1,1,1,4,1	0,4,2,7,20,185,2,1,4,8	0.0	0.7146766185760498
9017.0	37481.0	10.0	3.0	9.0	1,1,2,1,2,1,3,4	0,4,3,5,20,185,2,5	1.0	0.8466489315032959
9007.0	37482.0	1.0	3.0	11.0	1,1,4,1,3,1,2,3,4,1	0,5,1,7,20,185,1,2,4,9	1.0	0.7464892864227295
8590.0	37484.0	3.0	3.0	15.0	1,4,1,4,4,1,4,1,4,4,2,1,1,2	0,5,14,2,22,76,2,6,2,7,196,31,7,1	1.0	0.7138974070549011
8633.0	37485.0	2.0	3.0	12.0	4,4,1,4,1,4,4,4,1,3,1	0,6,36,9,66,1,5,18,207,8,15	1.0	0.7128364443778992
8657.0	37486.0	2.0	3.0	14.0	4,4,1,4,1,4,4,4,1,3,1,1,1	0,5,18,18,76,2,6,18,204,8,13,1,1	1.0	0.7145642638206482
8003.0	37487.0	17.0	1.0	19.0	4,1,4,4,1,1,4,2,2,2,1,2,1,4,3,3,1,3	0,5,2,7,36,9,2,6,8,50,12,2,4,2,5,7,182,25	0.0	0.929372251033783
8966.0	37488.0	11.0	3.0	8.0	4,2,2,1,1,1,4	0,5,8,182,24,2,5	1.0	0.7892675995826721
7929.0	37489.0	255.0	1.0	9.0	4,4,1,4,1,4,4,4	0,5,14,2,7,2,23,76	0.0	0.8907966613769531
8745.0	37490.0	2.0	3.0	11.0	4,4,4,1,1,1,1,3,1,1	0,6,36,298,8,1,5,1,6,2	1.0	0.7144672870635986
8568.0	37491.0	11.0	4.0	14.0	4,4,4,1,4,4,1,4,4,1,1,4,3	0,4,12,38,2,7,57,2,8,203,25,1,5	1.0	0.806632399559021
8248.0	37492.0	3.0	4.0	9.0	4,4,4,4,1,4,1,3	0,4,15,55,285,2,12,1	1.0	0.7130255103111267
8816.0	37493.0	3.0	4.0	17.0	4,4,1,1,4,4,1,4,1,4,4,3,1,3,1,3	0,7,27,2,2,6,56,2,6,3,7,20,193,8,13,1	1.0	0.7145439982414246
8868.0	37495.0	18.0	3.0	16.0	1,1,1,1,4,1,1,4,4,1,4,2,3,1,3	0,5,3,2,3,53,2,2,5,12,2,5,10,176,24	1.0	0.9279336929321289
8648.0	37496.0	11.0	3.0	14.0	1,1,1,1,1,1,1,4,4,4,1,4,4	0,5,2,2,4,3,2,2,21,76,237,2,5	1.0	0.8450962901115417
7887.0	37497.0	3.0	3.0	9.0	4,4,4,4,1,3,1,3	0,3,9,44,306,8,13,1	1.0	0.7131876349449158
8958.0	37500.0	4.0	2.0	14.0	4,3,1,2,4,2,1,1,1,3,1,2,2	0,4,5,2,3,11,80,125,1,1,6,1,6	1.0	0.8493190407752991
8972.0	37501.0	4.0	3.0	9.0	1,2,3,2,1,3,1,2	0,5,8,80,125,2,6,7	1.0	0.8498322367668152
8921.0	37502.0	3.0	3.0	10.0	4,4,4,2,1,2,4,1,3	0,3,7,24,74,119,6,15,1	1.0	0.7133164405822754
8936.0	37503.0	11.0	3.0	12.0	4,4,1,1,1,1,1,1,4,3,4	0,5,17,4,6,14,60,119,6,2,6	1.0	0.9065219759941101
8889.0	37504.0	11.0	3.0	10.0	4,4,1,4,4,2,1,3,3	0,3,11,2,5,17,199,2,6	1.0	0.8599022626876831
8983.0	37505.0	11.0	3.0	7.0	1,4,1,1,3,3	0,5,28,185,2,6	1.0	0.8598352670669556
8976.0	37506.0	11.0	3.0	9.0	1,2,2,3,1,2,3,4	0,4,5,10,199,1,2,5	1.0	0.8508049845695496
8876.0	37507.0	11.0	3.0	9.0	1,4,2,2,1,1,2,4	0,6,21,25,185,2,1,5	1.0	0.8062405586242676
8880.0	37508.0	19.0	3.0	12.0	4,4,1,2,1,1,4,2,3,2,2	0,3,8,3,4,2,2,5,11,14,185	1.0	0.8907966613769531
8898.0	37509.0	3.0	3.0	18.0	4,1,4,2,1,3,1,2,2,3,3,1,1,3,3,1,3	0,3,2,6,8,2,5,1,4,6,14,185,2,1,5,7,1	1.0	0.7145256400108337
8989.0	37510.0	2.0	3.0	12.0	1,1,3,2,2,1,1,1,4,1,1	0,4,2,7,20,185,2,1,4,8,2	1.0	0.7150840759277344
9028.0	37511.0	12.0	3.0	9.0	4,2,2,4,3,1,3,4	0,3,4,5,20,185,2,5	1.0	0.840996503829956
9029.0	37512.0	12.0	3.0	7.0	4,3,1,1,3,4	0,5,27,185,2,5	1.0	0.8405740261077881
8993.0	37513.0	12.0	3.0	9.0	1,1,3,4,3,1,3,4	0,5,3,5,20,185,2,5	1.0	0.8410930633544922
9027.0	37514.0	12.0	3.0	10.0	4,2,1,2,4,3,1,3,4	0,3,4,1,4,20,185,2,5	1.0	0.8408369421958923
8997.0	37515.0	3.0	3.0	12.0	1,2,1,3,1,3,1,3,3,1,3	0,5,8,20,185,2,5,1,1,6,1	1.0	0.7140496969223022
9043.0	37530.0	44.0	3.0	2.0	3	0	1.0	0.9307262897491455
9044.0	37531.0	44.0	3.0	2.0	3	0	1.0	0.9307262897491455
9046.0	37532.0	44.0	1.0	2.0	3	0	0.0	0.9307262897491455
9045.0	37533.0	44.0	1.0	2.0	3	0	0.0	0.9307262897491455
9047.0	37534.0	44.0	1.0	2.0	3	0	0.0	0.9307262897491455
9042.0	37535.0	44.0	3.0	2.0	3	0	1.0	0.9307262897491455
9048.0	37536.0	44.0	1.0	2.0	3	0	0.0	0.9307262897491455
9049.0	37537.0	44.0	1.0	2.0	3	0	0.0	0.9307262897491455
8766.0	37538.0	189.0	1.0	9.0	4,4,1,4,4,1,1,1	0,3,25,9,66,245,7,1	0.0	0.5911566019058228
8554.0	37539.0	196.0	1.0	7.0	1,4,4,4,1,3	0,5,15,55,285,6	0.0	0.7274659872055054
8860.0	37540.0	189.0	1.0	10.0	1,1,4,4,4,1,1,1,1	0,5,3,8,51,239,6,6,1	0.0	0.5920411944389343
8719.0	37541.0	190.0	2.0	9.0	1,1,4,1,4,4,1,2	0,3,5,28,9,48,258,12	1.0	0.8220043778419495
8491.0	37542.0	196.0	1.0	10.0	4,1,1,4,4,4,4,1,3	0,3,2,2,5,12,41,296,8	0.0	0.7629306316375732
8963.0	37543.0	189.0	1.0	7.0	4,4,1,1,1,1	0,5,217,8,7,1	0.0	0.5911566019058228
8862.0	37544.0	197.0	2.0	9.0	1,4,4,1,4,4,1,3	0,4,11,52,2,8,226,8	1.0	0.7627649903297424
8672.0	37545.0	189.0	1.0	13.0	1,1,1,4,4,1,4,4,4,1,1,1	0,3,3,2,6,36,2,7,58,245,7,1	0.0	0.5923090577125549
8388.0	37546.0	196.0	2.0	9.0	4,4,1,4,4,4,1,3	0,3,8,2,7,41,305,8	1.0	0.762451171875
8683.0	37547.0	197.0	1.0	7.0	4,4,4,4,1,3	0,3,11,34,303,8	0.0	0.7628114223480225
8448.0	37548.0	190.0	2.0	10.0	4,4,4,1,4,4,4,1,2	0,3,11,45,2,7,57,245,7	1.0	0.7451417446136475
8510.0	37549.0	196.0	3.0	7.0	4,4,4,4,1,3	0,5,14,45,296,8	1.0	0.7628125548362732
8356.0	37550.0	190.0	3.0	17.0	1,1,1,1,4,4,1,4,4,1,4,4,4,1,1,2	0,5,2,2,2,5,13,2,5,26,2,7,58,240,6,6	1.0	0.7297757863998413
8738.0	37551.0	196.0	1.0	13.0	4,4,2,1,1,4,1,1,4,2,1,3	0,6,36,49,18,2,6,3,3,9,214,9	0.0	0.7801783680915833
8598.0	37552.0	190.0	3.0	11.0	1,4,4,1,4,4,4,1,1,2	0,5,16,80,18,2,7,228,9,6	1.0	0.7278382182121277
8811.0	37553.0	190.0	1.0	8.0	4,3,1,4,4,1,2	0,3,22,9,66,245,7	0.0	0.7451427578926086
8340.0	37554.0	196.0	2.0	7.0	2,4,4,4,1,3	0,3,9,44,313,8	1.0	0.7628120183944702
8526.0	37555.0	196.0	2.0	7.0	1,4,4,4,1,3	0,3,9,42,305,8	1.0	0.7624472975730896
8859.0	37556.0	196.0	1.0	11.0	4,4,1,4,1,4,4,4,1,3	0,5,14,2,45,2,5,14,217,8	0.0	0.7630441784858704
8541.0	37557.0	196.0	2.0	10.0	1,4,4,1,4,4,4,1,3	0,5,18,97,2,6,19,211,8	1.0	0.7630061507225037
8607.0	37558.0	196.0	1.0	8.0	1,1,4,4,4,1,3	0,3,2,5,33,312,9	0.0	0.7790404558181763
8479.0	37559.0	196.0	2.0	7.0	4,4,4,4,1,3	0,3,9,44,305,8	1.0	0.7628121972084045
8605.0	37560.0	196.0	3.0	14.0	1,1,4,4,1,4,4,1,4,4,2,1,3	0,4,3,8,36,2,7,58,2,7,23,206,8	1.0	0.7642908096313477
8452.0	37561.0	196.0	3.0	7.0	4,4,4,4,1,3	0,4,12,43,304,8	1.0	0.7628124952316284
8761.0	37562.0	189.0	2.0	8.0	4,1,4,4,4,1,4	0,4,2,22,76,251,1	1.0	0.6039175391197205
8320.0	37563.0	189.0	2.0	18.0	4,4,4,1,4,4,1,4,1,4,1,3,3,1,2,1,4	0,4,14,51,2,8,54,2,8,3,9,2,7,205,8,7,1	1.0	0.6045559048652649
8462.0	37564.0	189.0	3.0	11.0	4,4,4,1,4,4,4,1,1,4	0,3,10,44,2,7,58,245,7,1	1.0	0.6038909554481506
8332.0	37565.0	189.0	1.0	15.0	4,4,1,1,4,4,4,1,4,4,1,1,1,4	0,4,15,2,2,6,28,94,1,4,213,8,7,1	0.0	0.6044272780418396
8523.0	37566.0	189.0	3.0	10.0	1,4,4,1,4,4,1,1,4	0,3,7,36,9,66,245,7,1	1.0	0.6040911674499512
8529.0	37567.0	196.0	2.0	13.0	1,1,4,4,2,3,1,4,4,2,1,3	0,3,2,5,13,31,68,2,5,15,214,9	1.0	0.7797664403915405
8504.0	37568.0	189.0	2.0	15.0	1,1,4,4,1,4,4,1,4,4,1,1,1,4	0,3,2,6,17,1,18,76,2,8,226,9,6,1	1.0	0.604533851146698
8294.0	37569.0	196.0	1.0	7.0	3,4,4,4,1,3	0,3,10,46,313,8	0.0	0.7628122568130493
8486.0	37570.0	196.0	2.0	7.0	4,4,4,4,1,3	0,3,9,44,305,8	1.0	0.7628121972084045
8359.0	37571.0	189.0	2.0	14.0	1,4,1,1,4,1,1,4,4,4,1,1,4	0,3,10,2,3,8,3,2,23,76,244,7,1	1.0	0.6045294404029846
8445.0	37572.0	197.0	1.0	9.0	4,4,1,4,4,4,1,3	0,5,17,3,10,32,295,8	0.0	0.762445330619812
8531.0	37573.0	189.0	2.0	12.0	1,4,1,4,1,4,1,4,4,1,4	0,3,9,2,5,2,7,18,76,251,1	1.0	0.6044452786445618
8845.0	37574.0	205.0	1.0	13.0	1,1,1,3,1,4,4,1,4,4,2,2	0,5,18,9,8,2,5,51,2,6,15,214	0.0	0.8907966613769531
8835.0	37575.0	189.0	1.0	8.0	1,1,4,4,4,1,4	0,4,1,18,76,251,1	0.0	0.6040614247322083
8398.0	37576.0	189.0	1.0	8.0	4,4,4,2,4,1,4	0,3,9,48,68,251,1	0.0	0.6040264964103699
8393.0	37577.0	196.0	1.0	7.0	4,4,4,4,1,3	0,4,13,45,304,8	0.0	0.7628125548362732
8857.0	37578.0	197.0	1.0	10.0	1,1,4,4,1,4,4,1,3	0,4,4,11,48,2,8,226,8	0.0	0.7634596824645996
8758.0	37579.0	189.0	1.0	8.0	4,4,2,4,4,1,4	0,4,32,20,65,234,1	0.0	0.6040264368057251
8677.0	37580.0	196.0	3.0	16.0	4,1,1,4,1,1,4,4,4,1,4,4,1,1,3	0,3,3,2,6,3,2,5,26,74,2,5,18,205,9	1.0	0.7804452776908875
8428.0	37581.0	189.0	1.0	9.0	4,4,4,4,1,1,1,4	0,3,10,46,305,8,6,1	0.0	0.6038959622383118
8671.0	37582.0	189.0	1.0	12.0	1,1,1,4,1,4,4,4,4,1,4	0,6,2,2,7,2,8,24,73,245,1	0.0	0.604445219039917
8721.0	37583.0	196.0	3.0	7.0	4,4,4,4,1,3	0,4,13,41,291,8	1.0	0.7628125548362732
8465.0	37584.0	196.0	2.0	7.0	4,4,4,4,1,3	0,3,10,44,305,8	1.0	0.7628122568130493
8843.0	37585.0	196.0	3.0	14.0	1,4,1,1,4,4,1,4,4,4,2,1,3	0,5,26,2,2,5,40,18,2,6,17,212,9	1.0	0.7802402377128601
8548.0	37586.0	190.0	1.0	17.0	1,1,4,1,4,1,1,4,4,1,4,4,4,1,1,3	0,5,2,5,5,28,9,2,6,58,2,6,15,215,8,6	0.0	0.7300758957862854
8328.0	37587.0	196.0	1.0	13.0	4,4,1,4,4,1,4,1,4,4,1,3	0,5,16,2,6,28,9,66,2,7,228,9	0.0	0.7794439196586609
8535.0	37588.0	196.0	1.0	7.0	1,4,4,4,1,3	0,4,13,45,296,8	0.0	0.7624458074569702
8552.0	37589.0	196.0	1.0	14.0	1,1,1,4,1,4,4,4,1,4,4,1,3	0,4,2,3,9,2,6,27,85,2,5,212,9	0.0	0.7804048657417297
8511.0	37590.0	196.0	3.0	7.0	4,4,4,4,1,3	0,3,10,43,304,8	1.0	0.7628122568130493
8813.0	37591.0	205.0	1.0	17.0	1,1,1,1,1,1,4,4,1,1,4,1,4,4,2,2	0,6,1,18,9,2,2,5,39,18,2,5,2,5,14,209	0.0	0.8907966613769531
8840.0	37592.0	205.0	2.0	8.0	4,4,4,1,4,3,2	0,5,26,90,2,7,205	1.0	0.8907966613769531
8688.0	37593.0	196.0	1.0	12.0	4,4,4,1,4,4,1,4,4,1,3	0,3,11,35,2,7,56,2,7,228,9	0.0	0.7787964940071106
